"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"16","Donald Trump shares his thoughts on the O'Reilly mess https://t.co/zLOxxW5tEB https://t.co/vxqcU8pWAF",FALSE,4,NA,2017-04-05 22:46:09,FALSE,NA,"849755064910663681",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"17","Payless has joined a rather large (and growing) list of retailers to seek bankruptcy protection… https://t.co/TcIGnfRJ8R",FALSE,8,NA,2017-04-05 22:29:45,TRUE,NA,"849750934561468416",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",12,FALSE,FALSE,NA,NA
"18","Strong demand and lean supply lead to a new record https://t.co/qW8xw8TjpU https://t.co/7bNKLvVlFw",FALSE,9,NA,2017-04-05 22:13:35,FALSE,NA,"849746868095660032",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",9,FALSE,FALSE,NA,NA
"19","For the first time since 2004, the U.S. lays claim to the ""world's best restaurant"" https://t.co/iRGBgeXGdY https://t.co/B50RGQsxRV",FALSE,38,NA,2017-04-05 21:57:10,FALSE,NA,"849742737125646336",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",32,FALSE,FALSE,NA,NA
"20","The average size of a home loan right now is at the largest in history https://t.co/d6ClhlmNib https://t.co/USiL3UgVRK",FALSE,34,NA,2017-04-05 21:40:41,FALSE,NA,"849738587893633025",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",41,FALSE,FALSE,NA,NA
"21","The stock market just blew its biggest lead since February 2016 https://t.co/MewdSDS0Z1",FALSE,20,NA,2017-04-05 21:24:37,FALSE,NA,"849734545595400194",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",19,FALSE,FALSE,NA,NA
"22","4 lifestyle changes to reduce your cancer risk: https://t.co/D4RcyNkfJp",FALSE,11,NA,2017-04-05 21:18:43,FALSE,NA,"849733058223910912",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",3,FALSE,FALSE,NA,NA
"23","Here’s how much money you need to live ‘comfortably’ in major U.S. cities https://t.co/OlkPvWXDOx",FALSE,10,NA,2017-04-05 21:07:58,FALSE,NA,"849730356219719680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",9,FALSE,FALSE,NA,NA
"24","This ridiculously simple new ratings system could change what you watch on Netflix https://t.co/3tCuGS6Qnp https://t.co/UKHkkBWitK",FALSE,12,NA,2017-04-05 20:56:50,FALSE,NA,"849727555003441152",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"25","The rent is too damn high! https://t.co/TmoChviCPt https://t.co/N8iN6mHoc6",FALSE,12,NA,2017-04-05 20:45:39,FALSE,NA,"849724740247879680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"26","Why investors are fretting over the Trump-Xi meeting https://t.co/rNd2s0CJ7b",FALSE,8,NA,2017-04-05 20:32:07,FALSE,NA,"849721332447285248",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",3,FALSE,FALSE,NA,NA
"27","Why cheaper index funds translate into lower future returns https://t.co/su1LrSFtc0",FALSE,18,NA,2017-04-05 20:18:22,FALSE,NA,"849717872872103937",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"28","Aaaaaaand a 6th straight record close for Amazon https://t.co/dPu7clbrKQ $AMZN https://t.co/wzrrxyRoKm",FALSE,15,NA,2017-04-05 20:13:35,FALSE,NA,"849716667554947072",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",15,FALSE,FALSE,NA,NA
"29","Only one player on tour has a realistic chance to break @TigerWoods's record $110M in PGA earnings… https://t.co/31cHKTNYA8",FALSE,2,NA,2017-04-05 20:10:51,TRUE,NA,"849715983145205761",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"30","Netflix's new ratings system is ridiculously simple, and may change what you watch: https://t.co/fFPuug4gOu",FALSE,13,NA,2017-04-05 19:58:51,FALSE,NA,"849712961644105728",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"31","Tesla bull says investors are waking up to the company’s huge potential market: https://t.co/urB4DATAUT",FALSE,30,NA,2017-04-05 19:47:10,FALSE,NA,"849710021252395008",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",16,FALSE,FALSE,NA,NA
"32","Thank you, @JeffBezos https://t.co/fHDbtNnLuR https://t.co/PrTS3tYh2G",FALSE,5,NA,2017-04-05 19:39:46,FALSE,NA,"849708157794471936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"33","The ""smart money"" and the ""dumb money"" are both all-in... on opposite sides of the bet https://t.co/X3r6N5NaWR https://t.co/KGMltdfdcK",FALSE,12,NA,2017-04-05 19:35:59,FALSE,NA,"849707207327461377",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",13,FALSE,FALSE,NA,NA
"34","Why even a Trump victory in China talks won’t dent the trade deficit https://t.co/g18X5WOqDJ",FALSE,10,NA,2017-04-05 19:25:02,FALSE,NA,"849704451220918273",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",8,FALSE,FALSE,NA,NA
"35","Panera’s $7.5 billion takeover is the 4th and biggest U.S. restaurant deal so far this year (and it’s only April): https://t.co/YOsERHPWwn",FALSE,22,NA,2017-04-05 19:08:37,FALSE,NA,"849700320078954496",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",21,FALSE,FALSE,NA,NA
"36","Fed plans to shrink balance sheet this year, minutes show https://t.co/Noe5Pm0lFt",FALSE,9,NA,2017-04-05 18:55:57,FALSE,NA,"849697131350851584",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",12,FALSE,FALSE,NA,NA
"37","Oil ends with modest gains after surprise rise in U.S. stockpiles https://t.co/P3MlxcnGw5",FALSE,6,NA,2017-04-05 18:41:36,FALSE,NA,"849693521707765760",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",9,FALSE,FALSE,NA,NA
"38","Plug Power’s stock rocketed after it announced a supply agreement with Amazon: https://t.co/5Zqy6yNeG8",FALSE,15,NA,2017-04-05 18:30:33,FALSE,NA,"849690740364103683",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",8,FALSE,FALSE,NA,NA
"39","Martha Stewart is partnering with wine delivery marketplace Drinks to launch an online wine shop… https://t.co/S3WzI974sU",FALSE,14,NA,2017-04-05 18:16:39,TRUE,NA,"849687243161776128",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"40","Fed plans to reduce its $4.5 trillion balance sheet this year, minutes show https://t.co/vVvoqbXtjk",FALSE,11,NA,2017-04-05 18:03:26,FALSE,NA,"849683914557935616",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",13,FALSE,FALSE,NA,NA
"41","Panera Bread’s $7.5 billion takeover may trigger a wave of restaurant deals https://t.co/sMdPBtWXg8",FALSE,18,NA,2017-04-05 17:50:56,FALSE,NA,"849680768062435331",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",13,FALSE,FALSE,NA,NA
"42","Trump said yesterday's chemical weapons attack in Syria was ""an affront to humanity"" and it ""crossed a lot of lines… https://t.co/LF8c6WFETQ",FALSE,15,NA,2017-04-05 17:34:22,TRUE,NA,"849676600862007296",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"43","Trump says Syria chemical attack 'crossed a lot of lines' https://t.co/q1FO5SsGER",FALSE,1,NA,2017-04-05 17:34:15,FALSE,NA,"849676572806311936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"44","Amazon is on track for its sixth straight record close (the longest streak of records for $AMZN since July 2013)… https://t.co/PZY1IV5aez",FALSE,25,NA,2017-04-05 17:27:19,TRUE,NA,"849674825346027521",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",30,FALSE,FALSE,NA,NA
"45","First Lady Melania Trump’s first official photo is riddled with clues, experts say https://t.co/ZaNyYlCe5i via… https://t.co/MtDGWKwGwK",FALSE,16,NA,2017-04-05 17:19:46,TRUE,NA,"849672925674393600",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",8,FALSE,FALSE,NA,NA
"46","Amazon stock nears sixth-straight record high https://t.co/YUBQ7iXSsD",FALSE,16,NA,2017-04-05 17:07:04,FALSE,NA,"849669732315869184",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",16,FALSE,FALSE,NA,NA
"47","Investors shouldn't look at Tesla as a car company, says Morgan Stanley. Think of it, instead, as this: https://t.co/Lvn2OqKcpO",FALSE,23,NA,2017-04-05 16:59:47,FALSE,NA,"849667896804601856",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",15,FALSE,FALSE,NA,NA
"48","Taser International changing company name and stock ticker symbol https://t.co/fVKViZRoaj",FALSE,6,NA,2017-04-05 16:48:14,FALSE,NA,"849664990357463040",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",0,FALSE,FALSE,NA,NA
"49","Fed’s Tarullo may have provided ‘major headache relief’ for biggest banks in his farewell speech https://t.co/wZElFkOYsk",FALSE,1,NA,2017-04-05 16:45:39,FALSE,NA,"849664339783155712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",3,FALSE,FALSE,NA,NA
"50","Tesla, a car company? You're missing the bigger picture, says Morgan Stanley: https://t.co/IVS5VHUIkz",FALSE,41,NA,2017-04-05 16:36:01,FALSE,NA,"849661916154867712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",21,FALSE,FALSE,NA,NA
"51","Trump FDA nominee: No causal link between vaccines and autism https://t.co/p0lVzi33ZK",FALSE,9,NA,2017-04-05 16:35:17,FALSE,NA,"849661731601252352",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",7,FALSE,FALSE,NA,NA
"52","Video: More companies pull ads from 'O'Reilly Factor' on Fox News https://t.co/w6moYkkRNU",FALSE,15,NA,2017-04-05 16:33:17,FALSE,NA,"849661229077590016",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",7,FALSE,FALSE,NA,NA
"53","Plenty of questions remain after Lacker fiasco https://t.co/Iw8UcwgGoB",FALSE,1,NA,2017-04-05 16:25:55,FALSE,NA,"849659374977077248",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",2,FALSE,FALSE,NA,NA
"54","Steve Bannon removed from National Security Council role https://t.co/8SXyi4IWpI",FALSE,27,NA,2017-04-05 16:09:30,FALSE,NA,"849655244585914368",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"55","If you think this chart looks good, the company's shares were up as much as 85% earlier today:… https://t.co/GiL3KKsyCm",FALSE,6,NA,2017-04-05 16:09:05,TRUE,NA,"849655140101574656",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",7,FALSE,FALSE,NA,NA
"56","Early retirement may seem like the dream, but is it, REALLY? https://t.co/ahyz1WKEDb https://t.co/9EqLbaQIUK",FALSE,9,NA,2017-04-05 15:59:45,FALSE,NA,"849652787734609920",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"57","Steve Bannon stripped of National Security Council position: reports https://t.co/hy5OV4KQ8j",FALSE,24,NA,2017-04-05 15:45:25,FALSE,NA,"849649184013680640",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",13,FALSE,FALSE,NA,NA
"58","15% of teenagers say they want to work in healthcare.
0% of teenagers say they want an office job. 
https://t.co/E0CuDSX6gb",FALSE,17,NA,2017-04-05 15:45:19,FALSE,NA,"849649156922765314",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",13,FALSE,FALSE,NA,NA
"59","American teenagers don’t want to work in an office https://t.co/T2X7kWdoRJ",FALSE,11,NA,2017-04-05 15:35:14,FALSE,NA,"849646621323395073",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",9,FALSE,FALSE,NA,NA
"60","Shares of department-store operator Hudson's Bay Co. leap 6% https://t.co/OEJXtS4kRT",FALSE,1,NA,2017-04-05 15:29:01,FALSE,NA,"849645053475790852",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",1,FALSE,FALSE,NA,NA
"61","Why Dutch kids are the happiest in the world https://t.co/JN8jeWcYdW",FALSE,25,NA,2017-04-05 15:20:59,FALSE,NA,"849643033293402112",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",15,FALSE,FALSE,NA,NA
"62","Key part of economy scales back in March, worries about Washington grow, ISM finds https://t.co/Mzsdka2Ved",FALSE,0,NA,2017-04-05 15:11:10,FALSE,NA,"849640562324066304",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"63","Panera Bread shares are up 14% after reaching a deal to be acquired by privately held JAB for $7.5 billion… https://t.co/ghaEac0bQM",FALSE,23,NA,2017-04-05 15:03:39,TRUE,NA,"849638671464767489",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",12,FALSE,FALSE,NA,NA
"64","Nasdaq sets fresh all-time intraday trading high, on pace for 22nd record close https://t.co/tBRxbm3qGy",FALSE,13,NA,2017-04-05 14:55:14,FALSE,NA,"849636552942768128",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",16,FALSE,FALSE,NA,NA
"65","Oil prices trim gains after unexpected rise in U.S. crude inventories https://t.co/QclT0V4TUH",FALSE,3,NA,2017-04-05 14:45:18,FALSE,NA,"849634055129903109",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",11,FALSE,FALSE,NA,NA
"66","""My client is panicking about Trump — telling me to sell everything"" https://t.co/cohzGViTrR https://t.co/RfNOGIX0Bf",FALSE,10,NA,2017-04-05 14:34:27,FALSE,NA,"849631324629544961",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",7,FALSE,FALSE,NA,NA
"67","State Department: Tillerson traveling to Moscow on April 12 https://t.co/OWW0cZY8zX",FALSE,4,NA,2017-04-05 14:30:26,FALSE,NA,"849630312267165696",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"68","""Wow there's a lot to unpack there,"" says @jpbrammer about this #Pepsi ad https://t.co/W2pXxJ1zOO https://t.co/5ogphPVnG2",FALSE,6,NA,2017-04-05 14:26:20,FALSE,NA,"849629280053100544",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",0,FALSE,FALSE,NA,NA
"69","The stat: This diamond just sold for $71.2 million https://t.co/wcXVAwuvb7 https://t.co/VdqldZSn6z",FALSE,26,NA,2017-04-05 14:14:28,FALSE,NA,"849626292358172673",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",20,FALSE,FALSE,NA,NA
"70","This is must-read material for some of the world's top startup investors https://t.co/4XaskKSlN5 https://t.co/wByYP7geNp",FALSE,17,NA,2017-04-05 14:04:49,FALSE,NA,"849623866091679745",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"71","ISM gauge of U.S. services sector slips in March https://t.co/y21Wvm9367",FALSE,5,NA,2017-04-05 14:03:41,FALSE,NA,"849623582422573056",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"72","Martha Stewart launches online wine sales https://t.co/mTatbzgaty",FALSE,7,NA,2017-04-05 14:01:02,FALSE,NA,"849622914941038592",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",4,FALSE,FALSE,NA,NA
"73","Dow industrials up 150 points, led by Caterpillar, Chevron, Exxon, AmEx https://t.co/oEyGyLphVB",FALSE,8,NA,2017-04-05 14:00:31,FALSE,NA,"849622782849712128",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",2,FALSE,FALSE,NA,NA
"74","Trump team team trying to keep China away from Westinghouse | Voters pan government shutdown in poll https://t.co/hcDTgb399g",FALSE,6,NA,2017-04-05 13:56:35,FALSE,NA,"849621791861551105",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",9,FALSE,FALSE,NA,NA
"75","When it comes to your finances, don't be like Tim Duncan https://t.co/bsCsVYeAW5 https://t.co/WF7CO0CRMj",FALSE,14,NA,2017-04-05 13:48:57,FALSE,NA,"849619871033954304",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",7,FALSE,FALSE,NA,NA
"76","Fed’s Tarullo expects second-quarter data ‘to look pretty good’ https://t.co/AdRJDjqDxI",FALSE,1,NA,2017-04-05 13:41:35,FALSE,NA,"849618017331892226",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",3,FALSE,FALSE,NA,NA
"77","Panera shares jump nearly 14% at opening bell after news of takeover bid https://t.co/dbGXmtPxlq",FALSE,9,NA,2017-04-05 13:38:35,FALSE,NA,"849617263418368000",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"78","""Such is the power of technical factors over fundamental drivers,” Morgan Stanley wrote, referring to this stock… https://t.co/RTIevjEeyZ",FALSE,7,NA,2017-04-05 13:28:09,TRUE,NA,"849614637511344128",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"79","Stocks are looking up heading toward the opening bell https://t.co/Srd6kBdBcn https://t.co/wBX4Kdxrik",FALSE,7,NA,2017-04-05 13:16:52,FALSE,NA,"849611796998746113",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",11,FALSE,FALSE,NA,NA
"80","How to protect yourself against ATM hackers https://t.co/sy9pq12MpH https://t.co/rSifEuw5H8",FALSE,14,NA,2017-04-05 13:15:31,FALSE,NA,"849611458396790784",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",16,FALSE,FALSE,NA,NA
"81","Private sector adds 263,000 jobs in March: ADP https://t.co/72epcMxH05",FALSE,3,NA,2017-04-05 13:01:04,FALSE,NA,"849607820773400576",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",17,FALSE,FALSE,NA,NA
"82","Medtronic to fix software problem that caused ventilators to spontaneously restart https://t.co/O6GHttvMwg",FALSE,2,NA,2017-04-05 12:50:21,FALSE,NA,"849605125559771136",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",6,FALSE,FALSE,NA,NA
"83","This is how long it takes to get regain your concentration after texting on your iPhone https://t.co/O9G78ntQ5H https://t.co/j5r6U6HInl",FALSE,9,NA,2017-04-05 12:38:07,FALSE,NA,"849602045569118212",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",5,FALSE,FALSE,NA,NA
"84","U.S. adds 263,000 private-sector jobs in March: ADP https://t.co/C1skaDo88I",FALSE,13,NA,2017-04-05 12:31:22,FALSE,NA,"849600349673590784",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",19,FALSE,FALSE,NA,NA
"85","Morgan Stanley draws investor attention to Tesla's 'true addressable market' https://t.co/vHKe8Fcoma",FALSE,6,NA,2017-04-05 12:27:24,FALSE,NA,"849599349239816196",NA,"<a href=""http://www.marketwatch.com"" rel=""nofollow"">MarketWatch</a>","MarketWatch",10,FALSE,FALSE,NA,NA
"86","‘S-Town,’ America’s No. 1 podcast, has some timely warnings for Americans https://t.co/nJJVyEfCC7",FALSE,7,NA,2017-04-05 12:24:56,FALSE,NA,"849598730739298305",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",1,FALSE,FALSE,NA,NA
"87","Dollar weakens against yen following another North Korean missile test https://t.co/vExkbuQPF4",FALSE,11,NA,2017-04-05 12:10:55,FALSE,NA,"849595203883290624",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",16,FALSE,FALSE,NA,NA
"88","Investors are waking up to Tesla's true addressable market: Morgan Stanley analyst Jonas https://t.co/NKRObqnKlh",FALSE,6,NA,2017-04-05 11:58:59,FALSE,NA,"849592199624970241",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","MarketWatch",3,FALSE,FALSE,NA,NA
