"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12","Join Spigit, Kimberly-Clark &amp; Fifth Third Bank on June 28th for ""2017 Business Innovation Report"" https://t.co/kgazsiqyH4",FALSE,0,NA,2017-06-26 17:01:49,FALSE,NA,"879384214625546243",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","IE_Afo",0,FALSE,FALSE,NA,NA
"13","#FifthThird partners with #Accion for small #business webinar series #CobbCounty https://t.co/KkgkWKYsSm",FALSE,0,NA,2017-06-26 16:27:06,FALSE,NA,"879375477525368833",NA,"<a href=""http://bloxcms.com/"" rel=""nofollow"">BLOX CMS</a>","mdjonline",0,FALSE,FALSE,NA,NA
"14","If y'all tryna open up a bank account y'all come see me at Fifth Third. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,1,NA,2017-06-26 16:17:33,FALSE,NA,"879373072725405697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalMeUrPrincess",0,FALSE,FALSE,NA,NA
"15","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac",FALSE,0,NA,2017-06-26 16:10:43,FALSE,NA,"879371353438269440",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","CandlemadDay",0,FALSE,FALSE,NA,NA
"16","Join Spigit, Kimberly-Clark &amp; Fifth Third Bank on June 28th for ""2017 Business Innovation Report"" https://t.co/WENGv4hlyl",FALSE,0,NA,2017-06-26 15:57:13,FALSE,NA,"879367956068696064",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","IE_Innovation",0,FALSE,FALSE,NA,NA
"17","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/1y6xY9xJAo",FALSE,0,NA,2017-06-26 15:56:37,FALSE,NA,"879367805510062080",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Ssmileys",0,FALSE,FALSE,NA,NA
"18","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/IslVNlYI4U",FALSE,0,NA,2017-06-26 15:28:44,FALSE,NA,"879360788603056128",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","BugabooDaycare",0,FALSE,FALSE,NA,NA
"19","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/bVsJOcGz8B",FALSE,0,NA,2017-06-26 14:30:44,FALSE,NA,"879346191724576768",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","SparklesHope",0,FALSE,FALSE,NA,NA
"20","Community Bank System, Inc. $CBU Position Cut by Fifth Third Bancorp https://t.co/PFUr2Hbta3",FALSE,0,NA,2017-06-26 14:25:08,FALSE,NA,"879344784321728514",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","TheMarketsDaily",0,FALSE,FALSE,NA,NA
"21","Looking for 'MY MONEY OR MY ORDER'? I found 'Fifth Third Bank', a bank! https://t.co/Oha14A96uF https://t.co/EJ0xseJ5eg",FALSE,0,NA,2017-06-26 12:51:39,FALSE,NA,"879321255895334913",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">WhereIsItBot</a>","WhereIsItBot",0,FALSE,FALSE,NA,NA
"22","Community Bank System, Inc. $CBU Position Cut by Fifth Third Bancorp https://t.co/E3oXjYhh85",FALSE,0,NA,2017-06-26 12:26:59,FALSE,NA,"879315049856344065",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","midetimes",0,FALSE,FALSE,NA,NA
"23","Mail Clerk - Fifth Third Bank
 Location : Cleveland OH US
Fifth Third Bank is one of the... https://t.co/DM85iwxayu https://t.co/A22CSgfoUU",FALSE,0,NA,2017-06-26 09:05:30,FALSE,NA,"879264345800278016",NA,"<a href=""https://worldwidenetjobs.com/usa"" rel=""nofollow"">United States Jobs</a>","usajoblist",0,FALSE,FALSE,NA,NA
"24","Mail Clerk - Fifth Third Bank - Cleveland, OH https://t.co/poUMLfjnXk",FALSE,0,NA,2017-06-26 04:13:17,FALSE,NA,"879190808414519296",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","supra1Bqteam",0,FALSE,FALSE,NA,NA
"25","Mail Clerk - Fifth Third Bank - Cleveland, OH https://t.co/sjKwUcNJgE",FALSE,0,NA,2017-06-25 22:23:14,FALSE,NA,"879102714021634048",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","supra1Bqteam",0,FALSE,FALSE,NA,NA
"26","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/Dov4HY6WvK",FALSE,0,NA,2017-06-25 20:13:43,FALSE,NA,"879070118147485697",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","ogrosky",0,FALSE,FALSE,NA,NA
"27","RT @ExperienceGR: Welcome to #GrandRapids, @CHRIS_Daughtry! We hope you have a great show tomorrow at @MeijerGardens! https://t.co/XlECF9D0…",FALSE,0,NA,2017-06-25 18:46:58,FALSE,NA,"879048286811947008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenniferbristow",1,TRUE,FALSE,NA,NA
"28","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/rIhVW72qgN",FALSE,0,NA,2017-06-25 17:28:06,FALSE,NA,"879028442406281217",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","abbeycoffee",0,FALSE,FALSE,NA,NA
"29","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/EUfbD3bHWx",FALSE,0,NA,2017-06-25 17:02:38,FALSE,NA,"879022032020795392",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Jrumpler",0,FALSE,FALSE,NA,NA
"30","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/Zk97lz0E9H",FALSE,0,NA,2017-06-25 13:00:23,FALSE,NA,"878961067233247232",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","JeffreyDCarman",0,FALSE,FALSE,NA,NA
"31","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/0gquDxCqkh",FALSE,0,NA,2017-06-25 01:34:46,FALSE,NA,"878788525851848704",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","mslornajoyce",0,FALSE,FALSE,NA,NA
"32","Welcome to #GrandRapids, @CHRIS_Daughtry! We hope you have a great show tomorrow at @MeijerGardens! https://t.co/XlECF9D0pu",FALSE,7,NA,2017-06-25 01:00:03,FALSE,NA,"878779789603155968",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ExperienceGR",1,FALSE,FALSE,NA,NA
"33","Mortgage Loan Originator - Fifth Third Bank - Columbus, OH https://t.co/LiGG9KS9Ng Job Columbus",FALSE,0,NA,2017-06-25 00:29:04,FALSE,NA,"878771992706424832",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JobsColumbus1",0,FALSE,FALSE,NA,NA
"34","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/l8kpckBwse",FALSE,0,NA,2017-06-24 18:47:36,FALSE,NA,"878686061098127361",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","coconutdawn1",0,FALSE,FALSE,NA,NA
"35","why would I want to keep my money in Fifth Third Bank, based on that name these fucks can't even do math",FALSE,0,NA,2017-06-24 18:41:21,FALSE,NA,"878684487990857728",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Sgt_Hulka",0,FALSE,FALSE,NA,NA
"36","I think we're all wondering if anyone in cobb uses the Fifth Third bank.... anyone?",FALSE,2,NA,2017-06-24 17:50:43,FALSE,NA,"878671743103139845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtneyGotti",0,FALSE,FALSE,NA,NA
"37","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/H79Yj92sRN",FALSE,0,NA,2017-06-24 16:01:14,FALSE,NA,"878644192280539137",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","kayeleesmom",0,FALSE,FALSE,NA,NA
"38","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/BiodgOLHiW",FALSE,0,NA,2017-06-24 15:22:31,FALSE,NA,"878634447301726208",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","abbylynne3",0,FALSE,FALSE,NA,NA
"39","RT @energyenviro: Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/HGjPo48Ydi #Bank #LEDlighting #EnergySav…",FALSE,0,NA,2017-06-24 13:57:04,FALSE,NA,"878612946393452544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cberrl",1,TRUE,FALSE,NA,NA
"40","Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/L1sBgIRrWG on #IoTEnergy #IoT",FALSE,0,NA,2017-06-24 12:36:21,FALSE,NA,"878592632624119812",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","opineENERGY",0,FALSE,FALSE,NA,NA
"41","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/EUfbD3bHWx",FALSE,0,NA,2017-06-24 12:07:42,FALSE,NA,"878585420405248000",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Jrumpler",0,FALSE,FALSE,NA,NA
"42","FIRST REPUBLIC BANK $FRC Position Lowered by Fifth Third Bancorp https://t.co/eQIj12ik0N",FALSE,0,NA,2017-06-24 12:00:52,FALSE,NA,"878583701059358720",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WKRBNews",0,FALSE,FALSE,NA,NA
"43","FIRST REPUBLIC BANK $FRC Position Lowered by Fifth Third Bancorp https://t.co/Z1H9P4aYKg",FALSE,0,NA,2017-06-24 11:53:15,FALSE,NA,"878581786544099328",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WKRBNews",0,FALSE,FALSE,NA,NA
"44","Fifth Third Bank? Really? That was the winning name?… https://t.co/vUjBbclfcx",FALSE,0,NA,2017-06-24 11:16:21,FALSE,NA,"878572499658735617",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MindyErchull",0,FALSE,FALSE,NA,NA
"45","Just saw a deer galloping through th Fifth Third Bank parking lot! I think it used to be a marsh!",FALSE,0,NA,2017-06-24 03:01:24,FALSE,NA,"878447938938253312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","modicumdumpster",0,FALSE,FALSE,NA,NA
"46","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/msIkcph4ux",FALSE,0,NA,2017-06-24 00:45:52,FALSE,NA,"878413831982243841",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","patsfan10111",0,FALSE,FALSE,NA,NA
"47","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/CKUie3OfU7",FALSE,0,NA,2017-06-24 00:20:06,FALSE,NA,"878407347378454528",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","bobbieworden",0,FALSE,FALSE,NA,NA
"48","@FifthThird Why is fifth third bank getting hate?  I'm not caught up with the drama so someone fill me in",FALSE,0,"FifthThird",2017-06-23 23:52:25,FALSE,"875669299637219333","878400381566541824","231213589","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salyers_tara",0,FALSE,FALSE,NA,NA
"49","RT @FifthThird: @kaleparty Glad you asked! We're focused on creating an inclusive workplace for all employees. Learn more here: https://t.c…",FALSE,0,NA,2017-06-23 22:29:48,FALSE,NA,"878379592293072896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","angel_of_truths",2,TRUE,FALSE,NA,NA
"50","Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/zBYINjdKRU https://t.co/gjCnt2vprI",FALSE,0,NA,2017-06-23 22:24:09,FALSE,NA,"878378169878716416",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","solomonquansah",0,FALSE,FALSE,NA,NA
"51","@Joeydoughnuts75 @FifthThird @EconomicsCenter Fifth Third Bank has always been bad. In my home town for years terrible service ect.",FALSE,1,"Joeydoughnuts75",2017-06-23 22:05:01,FALSE,"878091955112218624","878373353219805184","4851416722","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tracymc_69",0,FALSE,FALSE,NA,NA
"52","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/9TMXQTwNt9",FALSE,0,NA,2017-06-23 21:15:41,FALSE,NA,"878360936691716096",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","moondors",0,FALSE,FALSE,NA,NA
"53","RT @FifthThird: @kaleparty Glad you asked! We're focused on creating an inclusive workplace for all employees. Learn more here: https://t.c…",FALSE,0,NA,2017-06-23 19:53:04,FALSE,NA,"878340145165905921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaleparty",2,TRUE,FALSE,NA,NA
"54","@kaleparty Glad you asked! We're focused on creating an inclusive workplace for all employees. Learn more here: https://t.co/UwDMIUbXZA",FALSE,7,"kaleparty",2017-06-23 19:25:36,FALSE,"878034868591931392","878333236262219776","4551771984","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","FifthThird",2,FALSE,FALSE,NA,NA
"55","Fifth Third Bank, Ohio -- Moody's affirms Fifth Third's ratings (holding company senior at Baa1); outlook remai... https://t.co/mWJIKwQxww",FALSE,0,NA,2017-06-23 19:00:22,FALSE,NA,"878326886350204928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Medien_News",0,FALSE,FALSE,NA,NA
"56","Director, Leveraged Finance Group - Charlotte, NC, 28230, USA #jobs #Charlotte pls RT: Fifth Third Bank is one of… https://t.co/ZWrr5LSWOT",FALSE,0,NA,2017-06-23 18:55:06,FALSE,NA,"878325560472031232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Climber_AF",0,FALSE,FALSE,NA,NA
"57","Principal, Leveraged Finance Group - Charlotte, NC, 28230, USA #jobs #Charlotte pls RT: Fifth Third Bank is one of… https://t.co/WfJqiCkGlY",FALSE,0,NA,2017-06-23 18:55:06,FALSE,NA,"878325558353944579",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Climber_AF",0,FALSE,FALSE,NA,NA
"58","Sr Structured Finance Collateral Analyst - Chicago, IL, 60664, USA #jobs #Chicago pls RT: Fifth Third Bank is one… https://t.co/5ogzc02Uqp",FALSE,0,NA,2017-06-23 18:55:05,FALSE,NA,"878325556286074881",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Climber_AF",0,FALSE,FALSE,NA,NA
"59","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/FwTzgfAB1K",FALSE,0,NA,2017-06-23 17:21:57,FALSE,NA,"878302119266099201",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","CandlemadDay",0,FALSE,FALSE,NA,NA
"60","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac",FALSE,0,NA,2017-06-23 16:51:43,FALSE,NA,"878294509662203904",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","CandlemadDay",0,FALSE,FALSE,NA,NA
"61","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/KXKB8m8Boe",FALSE,0,NA,2017-06-23 16:35:21,FALSE,NA,"878290390113067008",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","sweetpea32873",0,FALSE,FALSE,NA,NA
"62","Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/HGjPo48Ydi #Bank #LEDlighting #EnergySavings",FALSE,1,NA,2017-06-23 13:47:45,FALSE,NA,"878248210996887556",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","energyenviro",1,FALSE,FALSE,NA,NA
"63","@Joeydoughnuts75 Good question! You can learn about our history and how we got the name Fifth Third by visiting https://t.co/nI7McPJkqi",FALSE,0,"Joeydoughnuts75",2017-06-23 13:42:34,FALSE,"878091955112218624","878246907486666757","4851416722","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","FifthThird",0,FALSE,FALSE,NA,NA
"64","Just took a PNC Bank money purse into Fifth-Third to get some bills broke.
#savage",FALSE,1,NA,2017-06-23 13:35:13,FALSE,NA,"878245058218139648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_Griff_24",0,FALSE,FALSE,NA,NA
"65","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/j8OaFppC9z",FALSE,0,NA,2017-06-23 10:48:16,FALSE,NA,"878203044575428608",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","lilbabyk360",0,FALSE,FALSE,NA,NA
"66","Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/y1CGtiBczH",FALSE,0,NA,2017-06-23 08:01:19,FALSE,NA,"878161028680372224",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MisuraFacile",0,FALSE,FALSE,NA,NA
"67","Fifth Third Bank Reduces Lighting-related Energy Consumption by 50% https://t.co/Ra89gfizfm #Energy",FALSE,0,NA,2017-06-23 07:30:31,FALSE,NA,"878153277233287168",NA,"<a href=""http://www.energymanagertoday.com"" rel=""nofollow"">Energy_Manager_Today</a>","EnergyMngrToday",0,FALSE,FALSE,NA,NA
"68","@the_rafor There's a bank in Michigan called the fifth third and I don't know why they didn't stop at four thirds let alone one whole",FALSE,1,"the_rafor",2017-06-23 06:52:12,FALSE,"878140944763113472","878143637304991744","108484076","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Callsign_What_",0,FALSE,FALSE,NA,NA
"69","why did this make me momentarily triggered like maybe we don't want to live a fifth third bank life bdksndjdnc https://t.co/uIcasDT69t",FALSE,0,NA,2017-06-23 05:28:02,FALSE,NA,"878122455142776832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dearhaos",0,FALSE,FALSE,NA,NA
"70","@saranutter ""Early in the 20th century came the union of the Third National Bank and the Fifth National Bank to for… https://t.co/GfnkuFQNRD",FALSE,0,"saranutter",2017-06-23 05:09:30,TRUE,"878077514458972161","878117791991177216","198783148","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobHeittman",0,FALSE,FALSE,NA,NA
"71","Wheaton man says Fifth Third Bank and collection firm sent letter on discharged debt https://t.co/6k0xIM5xIR",FALSE,0,NA,2017-06-23 04:44:03,FALSE,NA,"878111387016454145",NA,"<a href=""https://pipeline.locallabs.com"" rel=""nofollow"">LocalLabs - Pipeline</a>","CookRecord",0,FALSE,FALSE,NA,NA
"72","RT @Joeydoughnuts75: @FifthThird @EconomicsCenter What kind of name is Fifth Third for a bank? Bad at fractions Bank is a better name. How…",FALSE,0,NA,2017-06-23 03:26:55,FALSE,NA,"878091974674337792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joeydoughnuts75",1,TRUE,FALSE,NA,NA
"73","@FifthThird @EconomicsCenter What kind of name is Fifth Third for a bank? Bad at fractions Bank is a better name. H… https://t.co/3i0dMiH58F",FALSE,2,"FifthThird",2017-06-23 03:26:50,TRUE,"876790495535673344","878091955112218624","231213589","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joeydoughnuts75",1,FALSE,FALSE,NA,NA
"74","""That's a whole lot of percents.""
Who knew fifth third bank was so pure omg https://t.co/TDKelFV1ae",FALSE,0,NA,2017-06-23 01:18:54,FALSE,NA,"878059759966056448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovegoodhowell",0,FALSE,FALSE,NA,NA
"75","Financial Center #manager #associate: Fifth Third #bank, Louisville, KY. https://t.co/ZRdslhxbEB #MBA #jobs #USA",FALSE,0,NA,2017-06-23 00:30:04,FALSE,NA,"878047468419723264",NA,"<a href=""http://www.mba-exchange.com"" rel=""nofollow"">Mba Jobs in East South Central</a>","MBA_Jobs_USA_6",0,FALSE,FALSE,NA,NA
"76","I was trying to tell a guest that there’s a Fifth Third Bank down the road but I couldn’t remember the fraction so I said Five Two Bank",FALSE,6,NA,2017-06-22 21:18:05,FALSE,NA,"877999156291305473",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","thelilnan",0,FALSE,FALSE,NA,NA
"77","I don't trust people who use Fifth Third bank",FALSE,1,NA,2017-06-22 20:56:44,FALSE,NA,"877993781533917184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DA_REAL_EVANBAY",0,FALSE,FALSE,NA,NA
"78","I'm at Fifth Third Bank &amp; ATM in Sarasota, FL https://t.co/WAgzmV96R0",FALSE,0,NA,2017-06-22 20:31:07,FALSE,NA,"877987333995347968",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","FLScot2011",0,FALSE,FALSE,"-82.52146214","27.25816563"
"79","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/1y6xY9g8bO",FALSE,0,NA,2017-06-22 19:58:46,FALSE,NA,"877979195439054848",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Ssmileys",0,FALSE,FALSE,NA,NA
"80","RT @FoxTheatreDet: Olympia Entertainment announces an exciting lineup to headline the 2017-18 Fifth Third Bank Fox Theatre Series: https://…",FALSE,0,NA,2017-06-22 16:56:28,FALSE,NA,"877933315797516288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Colleen06234316",1,TRUE,FALSE,NA,NA
"81","We will be at the Fifth Third Bank, 233 Washington Ave, Grand Haven from noon until 3 with our adoptable dogs and T… https://t.co/8JxGw1SbSu",FALSE,0,NA,2017-06-22 16:12:28,TRUE,NA,"877922245322170369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BestPalsRescue",0,FALSE,FALSE,NA,NA
"82","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/Gm3pxJdZl2",FALSE,0,NA,2017-06-22 15:43:54,FALSE,NA,"877915055643283456",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","luckytrition",0,FALSE,FALSE,NA,NA
"83","RT @RowdyBowden: Fifth Third Bank? I don't think you understand how to number things, which is something I generally look for in a bank.",FALSE,0,NA,2017-06-22 15:29:22,FALSE,NA,"877911398961041408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tripleacontent",991,TRUE,FALSE,NA,NA
"84","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/KXKB8m8Boe",FALSE,0,NA,2017-06-22 14:54:24,FALSE,NA,"877902599097204738",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","sweetpea32873",0,FALSE,FALSE,NA,NA
"85","I just checked in at Fifth Third Bank with #mPLUSPlaces Download today!  https://t.co/KMRUUojvBi",FALSE,0,NA,2017-06-22 14:52:41,FALSE,NA,"877902163544068096",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","RebaCarolyn",0,FALSE,FALSE,NA,NA
